ORIGIN,DEST,DEP_DELAY_NEW,ARR_DELAY_NEW,DISTANCE
DTW,LGA,6,61,502
DTW,LGA,39,61,502
DTW,LGA,43,61,502
DTW,LGA,65,64,502
DTW,LGA,58,69,502
DTW,LGA,27,70,502
DTW,LGA,50,70,502
DTW,LGA,49,71,502
DTW,LGA,78,71,502
DTW,LGA,10,72,502
DTW,LGA,4,75,502
DTW,LGA,83,75,502
DTW,LGA,28,76,502
DTW,LGA,29,77,502
DTW,LGA,0,80,502
DTW,LGA,74,85,502
DTW,LGA,101,86,502
DTW,LGA,2,88,502
DTW,LGA,97,88,502
DTW,LGA,88,91,502
DTW,LGA,0,94,502
DTW,LGA,87,94,502
DTW,LGA,104,95,502
DTW,LGA,89,99,502
DTW,LGA,107,101,502
DTW,LGA,104,103,502
DTW,LGA,118,104,502
DTW,LGA,87,117,502
DTW,LGA,70,119,502
DTW,LGA,116,122,502
DTW,LGA,95,129,502
DTW,LGA,137,158,502
DTW,LGA,176,163,502
DTW,LGA,130,176,502
DTW,LGA,175,183,502
DTW,LGA,147,198,502
DTW,LGA,212,225,502
DTW,LGA,381,412,502
DTW,LGA,17,,502
DTW,HPN,0,0,505
DTW,HPN,0,0,505
DTW,HPN,0,0,505
DTW,HPN,0,0,505
DTW,HPN,0,0,505
DTW,HPN,0,0,505
DTW,HPN,0,0,505
DTW,HPN,0,0,505
DTW,HPN,0,0,505
DTW,HPN,0,0,505
DTW,HPN,0,0,505
DTW,HPN,0,0,505
DTW,HPN,0,0,505
DTW,HPN,0,0,505
DTW,HPN,0,0,505
DTW,HPN,0,0,505
DTW,HPN,0,0,505
DTW,HPN,0,0,505
DTW,HPN,0,0,505
DTW,HPN,0,0,505
DTW,HPN,0,0,505
DTW,HPN,0,0,505
DTW,HPN,0,0,505
DTW,HPN,0,0,505
DTW,HPN,0,0,505
DTW,HPN,0,0,505
DTW,HPN,0,0,505
DTW,HPN,0,0,505
DTW,HPN,0,0,505
DTW,HPN,0,0,505
DTW,HPN,0,0,505
DTW,HPN,13,0,505
DTW,HPN,13,0,505
DTW,HPN,1,2,505
DTW,HPN,0,3,505
DTW,HPN,0,10,505
DTW,HPN,0,11,505
DTW,HPN,8,19,505
DTW,HPN,33,19,505
DTW,HPN,8,22,505
DTW,HPN,42,26,505
DTW,HPN,50,26,505
DTW,HPN,46,39,505
DTW,HPN,43,42,505
DTW,HPN,21,44,505
DTW,HPN,75,55,505
DTW,HPN,71,59,505
DTW,HPN,55,68,505
DTW,HPN,104,76,505
DTW,HPN,103,90,505
DTW,HPN,130,124,505
DTW,HPN,135,134,505
DTW,HPN,141,142,505
DTW,HPN,204,179,505
DTW,HPN,250,272,505
DTW,HPN,290,290,505
DTW,HPN,51,,505
DTW,JFK,0,0,509
DTW,JFK,0,0,509
DTW,JFK,0,0,509
DTW,JFK,0,0,509
DTW,JFK,0,0,509
DTW,JFK,0,0,509
DTW,JFK,0,0,509
DTW,JFK,0,0,509
DTW,JFK,0,0,509
DTW,JFK,0,0,509
DTW,JFK,0,0,509
DTW,JFK,0,0,509
DTW,JFK,0,0,509
DTW,JFK,0,0,509
DTW,JFK,0,0,509
DTW,JFK,0,0,509
DTW,JFK,0,0,509
DTW,JFK,0,0,509
DTW,JFK,0,0,509
DTW,JFK,0,0,509
DTW,JFK,0,0,509
DTW,JFK,0,0,509
DTW,JFK,0,0,509
DTW,JFK,0,0,509
DTW,JFK,0,0,509
DTW,JFK,1,0,509
DTW,JFK,2,0,509
DTW,JFK,6,0,509
DTW,JFK,14,0,509
DTW,JFK,14,0,509
DTW,JFK,11,1,509
DTW,JFK,0,2,509
DTW,JFK,12,2,509
DTW,JFK,5,3,509
DTW,JFK,10,13,509
DTW,JFK,25,13,509
DTW,JFK,4,15,509
DTW,JFK,14,27,509
DTW,JFK,0,36,509
DTW,JFK,7,37,509
DTW,JFK,27,47,509
DTW,JFK,4,50,509
DTW,JFK,71,68,509
EGE,JFK,0,0,1746
EGE,JFK,0,0,1746
EGE,JFK,0,0,1746
EGE,JFK,0,0,1746
EGE,JFK,0,0,1746
EGE,JFK,0,0,1746
EGE,JFK,0,0,1746
EGE,JFK,0,0,1746
EGE,JFK,0,0,1746
EGE,JFK,0,0,1746
EGE,JFK,0,0,1746
EGE,JFK,0,0,1746
EGE,JFK,0,0,1746
EGE,JFK,0,0,1746
EGE,JFK,0,0,1746
EGE,JFK,0,1,1746
EGE,JFK,0,2,1746
EGE,JFK,0,4,1746
EGE,JFK,1,6,1746
EGE,JFK,0,9,1746
EGE,JFK,0,10,1746
EGE,JFK,12,11,1746
EGE,JFK,12,32,1746
EGE,JFK,25,38,1746
EGE,JFK,0,64,1746
EGE,JFK,74,92,1746
EGE,JFK,178,131,1746
EGE,JFK,142,150,1746
EGE,JFK,171,161,1746
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,0,0,332
ELM,DTW,1,0,332
ELM,DTW,2,0,332
ELM,DTW,3,0,332
ELM,DTW,0,1,332
ELM,DTW,0,1,332
ELM,DTW,14,1,332
ELM,DTW,0,3,332
ELM,DTW,0,4,332
ELM,DTW,0,4,332
ELM,DTW,0,5,332
ELM,DTW,0,8,332
ELM,DTW,0,8,332
ELM,DTW,0,8,332
ELM,DTW,13,9,332
ELM,DTW,0,12,332
ELM,DTW,8,12,332
ELM,DTW,13,13,332
ELM,DTW,20,13,332
ELM,DTW,0,14,332
ELM,DTW,0,15,332
ELM,DTW,0,15,332
ELM,DTW,0,16,332
ELM,DTW,13,17,332
ELM,DTW,18,19,332
ELM,DTW,26,21,332
ELM,DTW,0,24,332
ELM,DTW,17,28,332
ELM,DTW,4,29,332
ELM,DTW,22,30,332
ELM,DTW,13,31,332
ELM,DTW,48,35,332
ELM,DTW,34,43,332
ELM,DTW,61,46,332
ELM,DTW,57,50,332
ELM,DTW,63,53,332
ELM,DTW,30,54,332
ELM,DTW,70,56,332
ELM,DTW,48,67,332
ELM,DTW,85,90,332
ELM,DTW,122,100,332
ELM,DTW,138,101,332
ELM,DTW,104,102,332
ELM,DTW,87,105,332
ELM,DTW,132,150,332
ELM,DTW,137,158,332
ELM,ORD,0,0,566
ELM,ORD,0,0,566
ELM,ORD,0,0,566
ELM,ORD,0,0,566
ELM,ORD,0,0,566
ELM,ORD,0,0,566
ELM,ORD,0,0,566
ELM,ORD,0,0,566
ELM,ORD,0,0,566
ELM,ORD,0,0,566
ELM,ORD,0,0,566
ELM,ORD,0,0,566
ELM,ORD,0,0,566
ELM,ORD,0,0,566
ELM,ORD,0,0,566
ELM,ORD,0,0,566
ELM,ORD,0,0,566
ELM,ORD,0,0,566
ELM,ORD,0,0,566
ELM,ORD,0,0,566
ELM,ORD,0,0,566
ELM,ORD,0,0,566
ELM,ORD,0,0,566
ELM,ORD,0,0,566
ELM,ORD,0,0,566
ELM,ORD,0,0,566
ELM,ORD,0,0,566
ELM,ORD,0,0,566
ELM,ORD,0,0,566
ELM,ORD,0,0,566
ELM,ORD,5,0,566
ELM,ORD,8,0,566
ELM,ORD,0,3,566
ELM,ORD,0,3,566
ELM,ORD,0,3,566
ELM,ORD,7,3,566
ELM,ORD,0,4,566
ELM,ORD,0,4,566
ELM,ORD,0,4,566
ELM,ORD,17,4,566
ELM,ORD,0,5,566
ELM,ORD,1,6,566
ELM,ORD,0,7,566
ELM,ORD,0,7,566
ELM,ORD,3,8,566
ELM,ORD,11,10,566
ELM,ORD,0,11,566
ELM,ORD,0,13,566
ELM,ORD,6,16,566
ELM,ORD,23,19,566
ELM,ORD,35,20,566
ELM,ORD,10,27,566
ELM,ORD,18,45,566
ELM,ORD,23,46,566
ELM,ORD,108,109,566
ELM,ORD,139,202,566
ELM,ATL,0,5,717
ELM,ATL,0,10,717
ELM,ATL,110,111,717
EWR,ALB,8,0,143
EWR,ALB,13,7,143
EWR,ALB,83,77,143
EWR,SYR,0,0,195
EWR,SYR,0,0,195
EWR,SYR,0,0,195
EWR,SYR,0,0,195
EWR,SYR,0,0,195
EWR,SYR,0,0,195
EWR,SYR,0,0,195
EWR,SYR,0,0,195
EWR,SYR,0,0,195
EWR,SYR,0,0,195
EWR,SYR,0,0,195
EWR,SYR,0,0,195
EWR,SYR,0,0,195
EWR,SYR,0,0,195
EWR,SYR,0,0,195
EWR,SYR,0,0,195
EWR,SYR,0,0,195
EWR,SYR,0,0,195
EWR,SYR,0,0,195
EWR,SYR,0,0,195
EWR,SYR,0,0,195
EWR,SYR,3,0,195
EWR,SYR,4,0,195
EWR,SYR,8,0,195
EWR,SYR,0,2,195
EWR,SYR,0,3,195
EWR,SYR,0,5,195
EWR,SYR,15,7,195
EWR,SYR,5,10,195
EWR,SYR,15,14,195
EWR,SYR,27,37,195
EWR,SYR,40,67,195
EWR,ROC,0,0,246
EWR,ROC,0,0,246
EWR,ROC,0,0,246
EWR,ROC,0,0,246
EWR,ROC,0,0,246
EWR,ROC,0,0,246
EWR,ROC,0,0,246
EWR,ROC,0,0,246
EWR,ROC,0,0,246
EWR,ROC,0,0,246
EWR,ROC,0,0,246
EWR,ROC,0,0,246
EWR,ROC,0,0,246
EWR,ROC,0,0,246
EWR,ROC,0,0,246
EWR,ROC,1,0,246
EWR,ROC,5,0,246
EWR,ROC,16,0,246
EWR,ROC,13,1,246
EWR,ROC,0,2,246
EWR,ROC,0,2,246
EWR,ROC,4,4,246
EWR,ROC,0,5,246
EWR,ROC,0,5,246
EWR,ROC,14,5,246
EWR,ROC,15,6,246
EWR,ROC,22,6,246
EWR,ROC,12,11,246
EWR,ROC,45,35,246
EWR,ROC,47,47,246
EWR,ROC,77,71,246
EWR,BUF,0,0,282
EWR,BUF,0,0,282
EWR,BUF,0,0,282
EWR,BUF,0,0,282
EWR,BUF,0,0,282
EWR,BUF,0,0,282
EWR,BUF,0,0,282
EWR,BUF,0,0,282
EWR,BUF,0,0,282
EWR,BUF,0,0,282
EWR,BUF,0,0,282
EWR,BUF,0,0,282
EWR,BUF,0,0,282
EWR,BUF,0,0,282
EWR,BUF,3,0,282
EWR,BUF,6,0,282
EWR,BUF,0,1,282
EWR,BUF,0,5,282
EWR,BUF,12,7,282
EWR,BUF,0,8,282
EWR,BUF,1,14,282
EWR,BUF,23,24,282
EWR,BUF,12,40,282
EWR,BUF,34,50,282
EWR,BUF,53,83,282
EWR,BUF,91,88,282
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,0,0,1069
FLL,JFK,1,0,1069
FLL,JFK,1,0,1069
FLL,JFK,2,0,1069
FLL,JFK,2,0,1069
FLL,JFK,2,0,1069
FLL,JFK,2,0,1069
FLL,JFK,3,0,1069
FLL,JFK,3,0,1069
FLL,JFK,4,0,1069
FLL,JFK,4,0,1069
FLL,JFK,4,0,1069
FLL,JFK,4,0,1069
FLL,JFK,5,0,1069
FLL,JFK,5,0,1069
FLL,JFK,5,0,1069
FLL,JFK,6,0,1069
FLL,JFK,6,0,1069
FLL,JFK,6,0,1069
FLL,JFK,7,0,1069
FLL,JFK,7,0,1069
FLL,JFK,9,0,1069
FLL,JFK,10,0,1069
FLL,JFK,10,0,1069
FLL,JFK,10,0,1069
FLL,JFK,10,0,1069
FLL,JFK,11,0,1069
FLL,JFK,11,0,1069
FLL,JFK,13,0,1069
FLL,JFK,14,0,1069
FLL,JFK,14,0,1069
FLL,JFK,15,0,1069
FLL,JFK,19,0,1069
FLL,JFK,0,1,1069
FLL,JFK,0,1,1069
FLL,JFK,0,1,1069
FLL,JFK,0,1,1069
FLL,JFK,2,1,1069
FLL,JFK,5,1,1069
FLL,JFK,6,1,1069
FLL,JFK,7,1,1069
FLL,JFK,10,1,1069
FLL,JFK,13,1,1069
FLL,JFK,20,1,1069
FLL,JFK,0,2,1069
FLL,JFK,0,2,1069
FLL,JFK,0,2,1069
FLL,JFK,0,2,1069
FLL,JFK,0,2,1069
FLL,JFK,18,2,1069
FLL,JFK,0,3,1069
FLL,JFK,0,3,1069
FLL,JFK,0,3,1069
FLL,JFK,0,3,1069
FLL,JFK,0,3,1069
FLL,JFK,3,3,1069
FLL,JFK,11,3,1069
FLL,JFK,13,3,1069
FLL,JFK,0,4,1069
FLL,JFK,0,4,1069
FLL,JFK,0,4,1069
FLL,JFK,9,4,1069
FLL,JFK,20,4,1069
FLL,JFK,24,4,1069
FLL,JFK,0,5,1069
FLL,JFK,0,5,1069
FLL,JFK,0,5,1069
FLL,JFK,0,5,1069
FLL,JFK,0,5,1069
FLL,JFK,0,5,1069
FLL,JFK,1,5,1069
FLL,JFK,9,5,1069
FLL,JFK,10,5,1069
FLL,JFK,14,5,1069
FLL,JFK,0,6,1069
FLL,JFK,0,6,1069
FLL,JFK,0,6,1069
FLL,JFK,0,6,1069
FLL,JFK,3,6,1069
FLL,JFK,7,6,1069
FLL,JFK,9,6,1069
FLL,JFK,10,6,1069
FLL,JFK,14,6,1069
FLL,JFK,15,6,1069
FLL,JFK,0,7,1069
FLL,JFK,0,7,1069
FLL,JFK,0,7,1069
FLL,JFK,0,7,1069
FLL,JFK,0,7,1069
FLL,JFK,0,7,1069
FLL,JFK,1,7,1069
FLL,JFK,7,7,1069
FLL,JFK,10,7,1069
FLL,JFK,21,7,1069
FLL,JFK,24,7,1069
FLL,JFK,0,8,1069
FLL,JFK,0,8,1069
FLL,JFK,2,8,1069
FLL,JFK,2,8,1069
FLL,JFK,3,8,1069
FLL,JFK,5,8,1069
FLL,JFK,7,8,1069
FLL,JFK,11,8,1069
FLL,JFK,30,8,1069
FLL,JFK,0,9,1069
FLL,JFK,0,9,1069
FLL,JFK,0,9,1069
FLL,JFK,6,9,1069
FLL,JFK,7,9,1069
FLL,JFK,17,9,1069
FLL,JFK,41,9,1069
FLL,JFK,0,10,1069
FLL,JFK,0,10,1069
FLL,JFK,0,10,1069
FLL,JFK,6,10,1069
FLL,JFK,6,10,1069
FLL,JFK,15,10,1069
FLL,JFK,20,10,1069
FLL,JFK,6,11,1069
FLL,JFK,16,11,1069
FLL,JFK,26,11,1069
FLL,JFK,0,12,1069
FLL,JFK,0,12,1069
FLL,JFK,1,12,1069
FLL,JFK,0,13,1069
FLL,JFK,0,13,1069
FLL,JFK,9,13,1069
FLL,JFK,14,13,1069
FLL,JFK,19,13,1069
FLL,JFK,20,13,1069
FLL,JFK,5,14,1069
FLL,JFK,9,14,1069
FLL,JFK,16,14,1069
FLL,JFK,26,14,1069
FLL,JFK,0,15,1069
FLL,JFK,7,16,1069
FLL,JFK,24,16,1069
FLL,JFK,0,17,1069
FLL,JFK,10,17,1069
FLL,JFK,34,17,1069
FLL,JFK,53,17,1069
FLL,JFK,5,18,1069
FLL,JFK,19,18,1069
FLL,JFK,27,18,1069
FLL,JFK,29,18,1069
FLL,JFK,6,19,1069
FLL,JFK,0,20,1069
FLL,JFK,13,20,1069
FLL,JFK,13,20,1069
FLL,JFK,33,20,1069
FLL,JFK,1,21,1069
FLL,JFK,20,21,1069
FLL,JFK,12,22,1069
FLL,JFK,15,22,1069
FLL,JFK,30,22,1069
FLL,JFK,14,23,1069
FLL,JFK,33,23,1069
FLL,JFK,0,24,1069
FLL,JFK,14,24,1069
FLL,JFK,35,25,1069
FLL,JFK,38,26,1069
FLL,JFK,28,28,1069
FLL,JFK,32,31,1069
FLL,JFK,38,31,1069
FLL,JFK,38,31,1069
FLL,JFK,13,32,1069
FLL,JFK,47,32,1069
FLL,JFK,52,32,1069
FLL,JFK,0,33,1069
FLL,JFK,38,34,1069
FLL,JFK,0,35,1069
FLL,JFK,19,35,1069
FLL,JFK,40,35,1069
FLL,JFK,25,36,1069
FLL,JFK,38,36,1069
FLL,JFK,50,37,1069
FLL,JFK,36,38,1069
FLL,JFK,55,38,1069
FLL,JFK,38,39,1069
FLL,JFK,41,40,1069
FLL,JFK,43,40,1069
FLL,JFK,65,40,1069
FLL,JFK,42,42,1069
FLL,JFK,16,44,1069
FLL,JFK,60,45,1069
FLL,JFK,64,45,1069
FLL,JFK,45,46,1069
FLL,JFK,53,47,1069
FLL,JFK,61,48,1069
FLL,JFK,31,49,1069
FLL,JFK,36,50,1069
FLL,JFK,51,50,1069
FLL,JFK,64,50,1069
FLL,JFK,0,51,1069
FLL,JFK,37,52,1069
FLL,JFK,62,52,1069
FLL,JFK,65,52,1069
FLL,JFK,59,53,1069
FLL,JFK,42,56,1069
FLL,JFK,58,58,1069
FLL,JFK,78,58,1069
FLL,JFK,52,60,1069
FLL,JFK,20,61,1069
FLL,JFK,63,63,1069
FLL,JFK,76,64,1069
FLL,JFK,83,65,1069
FLL,JFK,63,66,1069
FLL,JFK,38,67,1069
FLL,JFK,84,68,1069
FLL,JFK,41,69,1069
FLL,JFK,58,69,1069
FLL,JFK,72,70,1069
FLL,JFK,68,71,1069
FLL,JFK,74,71,1069
FLL,JFK,71,73,1069
FLL,JFK,93,77,1069
FLL,JFK,81,78,1069
FLL,JFK,84,78,1069
FLL,JFK,91,78,1069
FLL,JFK,92,88,1069
FLL,JFK,94,88,1069
FLL,JFK,83,93,1069
FLL,JFK,91,93,1069
FLL,JFK,118,94,1069
FLL,JFK,93,97,1069
FLL,JFK,77,99,1069
FLL,JFK,85,106,1069
FLL,JFK,103,107,1069
FLL,JFK,105,109,1069
FLL,JFK,68,110,1069
FLL,JFK,108,111,1069
FLL,JFK,122,112,1069
FLL,JFK,117,117,1069
FLL,JFK,132,118,1069
FLL,JFK,132,124,1069
FLL,JFK,135,133,1069
FLL,JFK,151,135,1069
FLL,JFK,159,142,1069
FLL,JFK,162,154,1069
FLL,JFK,191,191,1069
FLL,JFK,203,192,1069
FLL,JFK,193,203,1069
FLL,JFK,929,915,1069
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
FLL,LGA,0,0,1076
