Plate_ID,Registration_State,Plate_Type,Vehicle_Make,Issuer_Code,Street_Name,Vehicle_Year
54892PC,NY,IRP,VOLVO,924452,VANDERVOORT AVE,2006
40617PC,NY,IRP,VOLVO,924452,VANDERVOORT AVE,2015
BGH7547,NY,PAS,HYUND,924452,VANDERVOORT AVE,2013
43325JM,NY,COM,UD,924452,VANDERVOORT AVE,1995
XCPC97,NJ,PAS,MITSU,924452,RUSSELL ST,0
2192804,IN,PAS,MACK,924452,MANHATTAN AVE,0
48593MC,NY,COM,HIN,924452,GREENPOINT AVE,2013
67754MC,NY,COM,FRUEH,924452,GREENPOINT AVE,2013
66624MC,NY,COM,WORKH,924452,FRANKLIN ST,2012
66624MC,NY,COM,WORKH,924452,FRANKLIN ST,2012
86618MG,NY,COM,ME/BE,924452,WEST ST,2015
4MS432,MA,PAS,DODGE,924452,GREENPOINT AVE,0
DFX7752,NY,PAS,ACURA,926543,3RD AVE,2005
31559M6,NY,COM,FRUEH,948889,W 72 ST,2001
37693JP,NY,COM,GMC,930656,W 65 ST,1988
62407JM,NY,COM,INTER,936656,W 59TH ST,1996
98562JX,NY,COM,FRUEH,943621,WEST 44TH ST,2008
21402MJ,NY,COM,DODGE,943621,WEST 44TH ST,2016
10201MG,NY,COM,FORD,943621,8TH AVENUE,2013
62711JM,CT,COM,GMC,895909,W 37 ST,1990
29448MD,NY,COM,FORD,895969,W 57 ST,2013
50501JT,NY,COM,DODGE,895969,W 46 ST,2005
HND6413,NY,PAS,NISSA,944078,125 ST,2016
HPJ6301,NY,PAS,JAGUA,105989,ALCOTT PLACE,2004
HFW9149,NY,PAS,NISSA,101278,760 BROADWAY,2013
GXW2224,NY,PAS,HONDA,953824,84 RD,0
JVX7350,PA,PAS,BMW,918231,MORTENSE ST,0
JPB3480,PA,PAS,HONDA,935448,W 56 STREET,0
HFY3608,NY,PAS,VOLKS,611,MILL ROAD LOT,2016
HNR4603,NY,PAS,KIA,611,MILL ROAD LOT,2016
J31ECJ,NJ,PAS,SUBAR,611,MILL ROAD LOT,0
GTS1040,NY,PAS,HONDY,916918,QUINCY ST,2014
GXE6664,NY,PAS,NISSA,101278,BROADWAY,2012
HJP6815,NY,PAS,CHRYS,101278,BROADWAY,2006
HHJ6740,NY,PAS,NISSA,925067,GREENE AVE,2012
GGF5314,NY,PAS,FORD,960304,GREENE,2006
HNZ7507,NY,PAS,GMC,0,CADMAN PLAZA EAST,2014
G93HVP,NJ,PAS,FORD,0,MONTAGUE ST,0
GYD6931,NY,PAS,CHEVR,937638,STOCKTON ST,2011
GPW7711,NY,PAS,JEEP,956210,S/E C/O NOSTRAND AVE,2014
GGE33963,NY,PAS,TOYOT,961351,CHESTER ST,1999
GYH8017,NY,PAS,ME/BE,949547,PRINCE ST,2015
HFY4285,NY,PAS,ACURA,957338,N 4TH ST,2016
HKB7277,NY,PAS,FORD,960106,MARION,2008
T621667C,NY,PAS,NISSA,955176,EASTERN PKWY,2015
GVH2039,NY,PAS,HYUND,962866,JAMAICA AVE,2015
HCX7239,NY,PAS,ME/BE,962224,C/O JEWEL,0
HMJ3869,NY,PAS,HONDA,952752,NOSTRAND AVE,2003
KGP0980,PA,PAS,DODGE,962266,STERLING PL,2017
HSC4344,NY,PAS,LINCO,945771,YORK ST,2017
GWU6774,NY,PAS,TESLA,959353,FRANKLIN ST,2015
HLB4828,NY,PAS,INFIN,947362,NEW JERSEY,0
GNH3978,NY,PAS,SUBAR,924721,CONSELYEA ST,1997
KHS1152,PA,PAS,BMW,924721,KENT STREET,0
GRA9162,NY,PAS,,934095,GREENWICH ST,0
M455709,NJ,PAS,TOYOT,924539,RIVER AVE,0
RF12209,GA,PAS,ACURA,924539,RIVER AVE,0
GHN7742,NY,PAS,HONDA,924539,RIVER AVE,2005
HAZ4003,NY,PAS,,924539,RIVER AVE,2011
H219MC,NY,COM,FORD,961223,DIAMOND ST,2002
FFZ6616,NY,PAS,NISSA,0,150TH AVE,2009
FCE6336,NY,PAS,HONDA,0,CADMAN PLAZA WEST,2016
31407MH,NY,COM,CHEVR,35941,E 90 ST,2008
2108ME,NY,COM,GMC,939331,SCHENECTADY AVE,2006
PDA2000,NC,PAS,FORD,958086,NOSTRAND AVE,0
TA28915C,NY,OMT,FORD,160238,KAISER PARK,2013
T602485C,NY,OMT,TOYOT,109997,DREISER LOOP,2014
FXX8420,NY,PAS,NISSA,943488,FORBELL ST,2008
EPVG71,FL,PAS,HYUND,927266,E TREMONT AVE,0
BLANKPLATE,99,999,CHEVR,947613,C/O MEEKER AVE,0
BLANKPLATE,99,999,CHEVR,947613,C/O MEEKER AVE,0
FXR9742,PA,PAS,SUBAR,947613,GREEN ST,0
79424MH,NY,COM,,942709,,0
23657TT,NY,TOW,FORD,919574,N/E C/O MARCY AVE,2008
245879,DE,PAS,TOYOT,933826,NOSTRAND AVE,0
91623ME,NY,COM,VOLVO,935238,8 AVE,2016
91623ME,NY,COM,VOLVO,935238,8TH AVE,2016
13669MD,NY,COM,KENWO,935238,7 AVE,2013
13669MD,NY,COM,KENWO,935238,7 AVE,2013
83040ME,99,COM,FRUEH,935238,W 36 ST,2004
83040ME,NY,COM,FRUEH,935238,W 36TH ST,2004
83038ME,NY,COM,FRUEH,975278,6 AVE,2004
53214JR,NY,COM,INTER,952711,W 57 ST,2004
AK718E,NJ,PAS,INTER,952711,6 AVE,0
81689MG,NY,COM,FORD,952711,W 58 ST,2015
28668MH,NY,999,FRUEH,956532,2 AVE,2016
FSS7560,NY,PAS,DODGE,611,MILL ROAD LOT,2009
28648MH,NY,COM,MERCU,938678,CHRISTOPHER ST,1997
96577MJ,NY,PAS,ME/BE,938678,CHRISTOPHER ST,2016
85849JB,NY,COM,FRUEH,938678,WASHINGTON SQUARE VI,0
46513MC,NY,COM,DODGE,938678,MERCER ST,2008
3AX285,OK,PAS,GMC,928145,ATLANTIC AVE,0
2UE712,OK,PAS,GMC,928145,ATLANTIC AVE,0
3AN360,OK,PAS,GMC,928145,ATLANTIC AVE,0
BG18834,NY,TRL,,925576,6 AVE,0
Z46FCV,NJ,PAS,CHRYS,960304,MONROE,0
VU56163,OH,PAS,NISSA,943807,WILLOUGHBY AVE,0
20322TC,NY,TRC,KENWO,925576,6 AV,2007
70379MG,NY,COM,FORD,958550,E 100 ST,2008
AE98165,AZ,PAS,GMC,958615,MADISON ST,0
T698416C,NY,OMT,CHRYS,956210,JEFFERSON AVE,2014
21513MB,NY,COM,DODGE,951220,WASHINGTON ST,2013
83550ME,NY,COM,FRUEH,951229,WASHINGTON ST,2006
DXS8319,NY,PAS,CHRYS,957157,PUTNAM AVE,2007
BLANKPLATE,99,999,VOLKS,955767,N/W C/O BEDFORD PL,0
BLANKPLATE,99,999,,955767,N/W C/O BEDFORD PL,0
DPF9068,NY,PAS,NISSA,956159,SPENCER ST,2010
11760ME,NY,COM,FORD,940410,LOTT,2008
63581JM,NY,COM,MERCU,957823,C/O BANK,1996
CRB6294,NY,PAS,NISSA,924721,MANHATTAN AVE,2014
AVN1537,WA,PAS,SUBAR,924872,S/S BERRY ST,0
BXU9617,NY,PAS,ROVER,962866,C/O NORWOOD,1997
FPT1376,NY,PAS,HONDA,942317,JEROME ST,1999
PAL6400,NC,PAS,GMC,952752,NOSTRAND AVE,0
FZF7166,NY,PAS,HONDA,920073,FDR DR,2010
DEMAR15,NY,COM,FRUEH,920073,E 3RD ST,2008
8AL9340,MD,PAS,DODGE,962229,DIAMOND ST,0
R95204,MA,COM,FORD,934045,GANSEVOORT ST,0
96012MD,NY,COM,FORD,934095,LEROY ST,2011
WRB8651,VA,PAS,HYUND,962661,GRANITE,0
52019,OR,PAS,,938342,FOSTER AVE,0
52019,OR,PAS,,938342,FOSTER AVE,0
52019,OR,PAS,,938342,FOSTER AVE,0
5626MG,NY,COM,FRUEH,926593,5TH AVE,0
DPT3758,NY,PAS,HONDA,945519,PECK AVE,2006
626895,NY,PAS,NISSA,945519,188 ST,2001
CPN3030,NY,PAS,FORD,945519,188 ST,2003
DZU8352,NY,PAS,VOLKS,945519,RANDOR RD,2002
PAL5422,NY,PAS,NISSA,945519,C/O RADNOR RD,2010
EKHF75,FL,PAS,HYUN,0,WEBSTER AVE,2008
31383MG,NY,COM,FRUEH,935327,W 43 ST,2004
60076MJ,NY,COM,FRUEH,886347,CENTRAL PARK WEST,2017
62982JM,NY,COM,GMC,886347,W 72 ST,1988
37660JP,NY,COM,GMC,886347,CENTRAL PARK SO,1988
84365MA,NY,COM,FORD,947034,W 54TH ST,0
89971MC,NY,COM,FORD,947034,W 54TH ST,2013
41938JZ,NY,COM,CHEVR,938281,WEST 50TH STREET,2004
62639ME,NY,COM,CHEVR,938251,WEST 50TH STREET,2013
31401MG,NY,COM,FRUEH,938281,WEST 48 STREET,2001
MS992,RI,PAS,FORD,944078,COLLEGE PT BLVD,0
HLX3365,NY,PAS,CADIL,160638,RANDALLS ISLAND,2017
HKV5611,NY,PAS,AUDI,931995,W 14 ST,2017
HNR2131,NY,PAS,FORD,93930,E 125 ST,2016
HNU8157,NY,PAS,MITSU,525,MILLER RD PKG LOT,2011
KHJ5342,PA,PAS,JEEP,525,MILL RD PKG LOT,0
JWB9381,PA,PAS,CHEVR,525,BOAT LAUNCH PKG,0
MCGUYVER,NY,PAS,ME/BE,935159,W 165,2014
HAZ1059,NY,PAS,ROVER,920307,DEAN ST,2009
GNJ4320,NY,PAS,HONDA,948392,B 116 ST,2010
HFV9912,NY,PAS,NISSA,959869,HERZL ST,2012
GEX4432,NY,PAS,BMW,100457,PELHAM PKWY SO,0
GFE5807,NY,PAS,CHEVR,961680,MARION ST,2010
HRF5676,NY,PAS,DODGE,0,JOHNSON ST,2017
GCE1533,NY,PAS,GMC,0,CADMAN PLAZA EAST,0
T11ESH,NJ,PAS,MINI,949260,SOUTH 3RD ST,0
HPK1022,NY,PAS,NISSA,951824,MERCER STREET,2007
HPC1008,NY,PAS,DODGE,952864,70 ST,2005
GVM2693,NY,PAS,LEXUS,960738,50 STREET,2012
HLA7021,NY,PAS,BMW,956474,CARLTON AVE,2006
JSN2293,PA,PAS,DODGE,951048,QUENCY ST,0
HMJS6ZS,NY,PAS,SMART,989783,QUINCY ST,2017
HKF5861,NY,PAS,NISSA,940186,WYCKOFF ST,0
GYK5759,NY,PAS,NISSA,943673,NICOLS  AVE,2004
HAP3894,NY,PAS,NISSA,961675,THOMAS BOYLNAD ST,2003
HLW2600,NY,PAS,DODGE,949907,ALBERDEEN ST,2011
M436700,NJ,PAS,CHEVR,950980,HUDSON STREET,0
GLS7376,NY,PAS,FORD,950980,HUDSON ST,2008
GFT9775,NY,PAS,NISSA,950980,HUDSON STREET,2007
HDC8454,NY,PAS,LEXUS,959782,IFO 532,1997
GWA8586,NY,PAS,ME/BE,944689,BRADFORD,2015
HNJ5998,NY,PAS,BMW,942444,NORTH END AVE,1998
HLE4341,NY,PAS,VOLKS,931111,PIERREPOINT ST,2014
GZL3611,NY,PAS,JEEP,931111,PIERREPONT ST,2015
T182850,MD,PAS,HONDA,947721,UNDERHILL AVE,0
HNV3612,NY,PAS,TOYOT,932244,DIVISION PL,2012
HGK1155,NY,PAS,VOLKS,937691,CUMBERLAND ST,2016
HAB7551,NY,PAS,FORD,934715,VERNON,2015
GUU8456,NY,PAS,HONDA,949570,GRATTAN ST,0
HLC5438,NY,PAS,NISSA,935289,C/O BLAKE AVE,2012
HHU1949,NY,PAS,ME/BE,961412,BRADFORD,2013
HHL6396,NY,PAS,SUBAR,930996,UNDERHILL AVENUE,2016
GRV2131,NY,PAS,TOYOT,957023,BERGEN STREET,2014
GPN1848,NY,PAS,VOLKS,962357,BOND ST,2013
HRBT68,FL,PAS,HONDA,931289,PIERREPONT ST,0
HNJ1974,NY,PAS,VOLKS,931289,PIERREPONT ST,2006
HSC8100,NY,PAS,NISSA,949653,MYRTLE AVE,2013
HLA7499,NY,PAS,TOYOT,949653,MYRTLE AVE,2002
J80DRU,NJ,PAS,KIA,947981,C/O KENT ST,0
T653273C,NY,PAS,TOYOT,959121,ATKINS AVE,2011
GHJ6019,NY,PAS,TOYOT,953067,WALLABOUT,2016
HLE4674,NY,PAS,TOYOT,953067,C/O MIDDLETON,2017
GBH4070,NY,PAS,TOYOT,953067,HARRISON AVE,2004
HKR9943,NY,PAS,HONDA,958134,BUSHWICK AVE,2016
JXS3820,PA,PAS,HONDA,944085,N 1 ST,0
GYU5653,NY,PAS,VOLKS,958212,COOK ST,2007
HNU3042,NY,PAS,ME/BE,958448,VANDERBILT AVE,2005
GZZ6439,NY,PAS,HONDA,959051,VANDERBILT AVE,2015
HRR7709,NY,PAS,,958793,W 46 ST,0
GLL1566,NY,PAS,NISSA,946742,MCGUINNESS BLVD,2010
HKW3442,NY,PAS,ME/BE,961631,GOLD ST,2014
T716915C,NY,OMT,CHEVR,939318,DYCKMAN ST,2015
GYR6844,NY,PAS,NISSA,893720,W 183 ST,2015
GHF6755,NY,PAS,HONDA,930715,PROSPECT AVE,2010
GGP9576,NY,PAS,CHEVR,935428,4 AVE,2011
GXG5849,NY,PAS,HONDA,926593,91 ST,2013
GLW4463,NY,PAS,CADRL,926593,86TH ST,2010
HLG5662,NY,PAS,VOLKS,924452,NASSAU AVE,2015
6OGS99,99,999,HARLE,0,CENTRE STREET,0
DSC8884,NY,PAS,CADIL,525,MILL RD PKG LOT,2005
FF8164,DC,PAS,BMW,101189,NORTH PORTLAND AVENU,0
BDG2959,NY,PAS,BMW,100908,CLARKSON AVE,2006
T696121C,NY,OMT,TOYOT,942597,ORCHARD RD,2016
EWC8177,NY,PAS,HONDA,962899,ELDERT ST,2010
28510MH,NY,COM,,947258,N MOORE,0
512ZHZ,CT,PAS,NISSA,956850,LAFAYETTE AVE,0
70038JZ,NY,COM,FORD,931908,EAST END,2016
50160MC,NY,COM,FORD,931908,EAST END,2012
Z39GNJ,NJ,PAS,ACURA,961446,BAY 32 ST,0
95302MD,NY,COM,FORD,929442,FORT WASHINGTON AVE,2014
FGE4927,NY,PAS,FORD,957371,KINGSTON AVE,0
397WLX,FL,PAS,FORD,945125,PORTAL ST,0
VEB4313,VA,PAS,CHEVR,954972,F/O ST MARKS PL,2011
12058MJ,NY,COM,DODGE,955725,W 47 ST,2016
172YPZ,FL,PAS,NISSA,954370,CHAUNCEY,2006
BLANKPLATE,99,999,VOLKS,955801,C/O BEDFORD PL,0
BLANKPLATE,99,999,,955801,C/O BEDFORD PL,0
49225ME,NY,COM,FORD,0,MAIN ST,2008
94680ME,NY,COM,CHEVR,0,KISSENA BLVD,0
70063MA,NY,COM,FRUEH,0,39 AVE,2003
18107MB,NY,COM,FORD,0,KISSENA BLVD,2013
62501MC,NY,COM,FORD,931111,PIERREPONT ST,2003
14919M2,MD,PAS,TOYOT,931111,BERGEN ST,2004
B7379A,TN,PAS,HONDA,949323,C/O LORIMER ST,2007
T703502C,NY,PAS,TOYOT,941719,NICHOLS AVE,2015
BLANKPLATE,99,999,CHEVR,959721,FULTON AVE,1997
BLANKPLATE,99,999,DODGE,959721,FULTON ST,0
BLANKPLATE,99,999,FORD,938657,FULTON ST,2001
BLANKPLATE,99,999,FORD,959721,I/O WYONN ST,2004
BLANKPLATE,99,999,ME/BE,938657,FULTON ST,2011
21842ME,NY,COM,FORD,937411,GRAND AVE,2014
CBE1397,NC,PAS,DODGE,956157,DEKALB AVE,0
EXV9932,NY,PAS,NISSA,932244,DIVISION PLACE,1999
CPC5794,NY,PAS,BMW,951048,QUINCY ST,2014
BWF4377,AZ,PAS,MASE,959783,QUINCY ST,0
FFM5353,NY,PAS,BMW,959783,QUINCY ST,2015
FTB2025,NY,PAS,NISSA,944395,PITKIN AVE,2009
BLANKPLATE,99,999,NISSA,962890,FULTON STREET,0
BLANKPLATE,99,999,NISSA,962890,FULTON STREET,0
T728588C,NY,OMT,TOYOT,956399,BUSHWICK AVE,2016
T687414C,NY,OMT,TOYOT,958350,MYRTLE AVE,2016
28404PA,NY,APP,KENWO,928338,W 56 ST,0
FYC9260,NY,PAS,TOYOT,958134,C/O WILLIAMSBURG ST,2015
84081MH,99,COM,,958212,STAGG ST,2001
258520,99,PAS,JEEP,962309,SIEGEL ST,0
7CNP804,CA,PAS,HONDA,958468,BUSHWICK AVE,0
CVUK43,FL,PAS,HONDA,960496,STOCKHOLM ST,0
FCX3857,NY,PAS,TOYOT,959051,VANDERBILT AVE,2008
AH06342,AZ,PAS,FORD,958585,GRAND AVE,0
XETF85,NJ,PAS,GMC,958585,GATES AVE,0
13603MK,NY,COM,FORD,962501,NORMAN AVE,0
492481,DE,PAS,HYUND,962501,SUTTON ST,0
62423JM,NY,COM,INTER,927025,WYTHE AVE,1997
AF43929,CT,PAS,ME/BE,933625,WYTHE AVE,0
T682877C,NY,OMT,ME/BE,941260,DEKALB AVE,0
35291ME,NY,COM,FORD,950939,NASSAU AVE,0
13896MK,99,COM,FRUEH,950939,MANHATTAN AVE,2005
83521MH,NY,COM,FRUEH,962562,MANHATTAN AVE,2016
3CK0675,MA,PAS,CHEVR,935999,KEAP ST,2015
46351PC,NY,COM,KENWO,949570,STAGG ST,2014
273ZWB,CT,PAS,LINCO,935289,C/O RIVERDALE AVE,0
FLZ8680,NY,PAS,JEEP,952752,NOSTRAND AVE,2006
ZHX5317,PA,PAS,FORD,951933,COURT ST,0
66553MJ,NY,PAS,DODGE,951933,COURT ST,2005
66960ME,NY,COM,CHEVR,962217,I/O BERRY,2010
12464MG,NY,COM,GMC,957023,DEAN STREET,2014
14919M2,MD,PAS,TOYOT,957023,BERGEN STREET,2004
FRJ7084,NY,PAS,NISSA,931289,PIERREPONT ST,2010
BMV4589,NY,PAS,SUBAR,931289,CLARK ST,1997
13429MJ,NY,APP,ME/BE,959636,W 31,0
ERSB55,FL,PAS,ME/BE,935576,PEARL ST,0
4SD227,MA,PAS,DODGE,921019,W 82 ST,0
1AG3595,AL,PAS,TOYOT,942041,NEW YORK AVE,0
29SB67,NY,PAS,BMW,942041,DEAN ST,1984
23F0007,CA,PAS,KAWAS,942041,DEAN ST,2016
42129MC,NY,COM,FORD,947981,DIAMOND ST,0
60430MD,NY,COM,MERCU,955784,86 ST,0
44135MC3,NY,COM,MERCU,955784,5 AVE,0
66624MC,NY,COM,WORKH,924452,FRANKLIN ST,2012
35966KA,99,COM,GMC,924445,WEST ST,2009
93732MG,NY,COM,FRUEH,924452,WEST ST,2016
67754MC,CT,COM,FRUEH,924452,GREENPOINT AVE,2013
72875MD,NY,COM,GMC,924452,GREENPOINT AVE,2014
AM856E,NJ,PAS,MACK,924452,MANHATTAN AVE,0
66624MC,NY,COM,WORKH,924452,GREENPOINT AVE,2012
XXA7598,VA,PAS,ME/BE,924452,WEST ST,0
20320TC,NY,TRC,KENWO,924452,WYTHE AVE,2007
89321JS,NY,COM,GMC,924452,BERRY ST,2007
5302GA,CT,APP,HIN,924452,FRANKLIN ST,0
DRX6288,NY,PAS,NISSA,927221,DIVISION PL,2008
22808MH,NY,COM,CHEVR,906891,N/WC/O PORTER AVE,2005
22808MH,NY,COM,CHEVR,906891,N/W C/O PORTER AVE,2005
22808MH,NY,COM,CHEVR,906891,N/W C/O BEADEL ST,2005
EWVS330,NY,PAS,FORD,160613,FLUSHING MEADOWS PAR,2003
ZXT189,OK,PAS,MERCU,923036,PROSPECT AVE,0
82174JW,NY,COM,FORD,935428,MARINE AVE,2007
49729JG,NY,COM,,947753,W 48 ST,1997
30129MG,NY,COM,CHEVR,947753,W 48,0
63682JM,NY,COM,INTER,949729,W 47 ST,1997
XBYG68,NJ,PAS,ISUZU,943621,BROADWAY,0
14826MJ,NY,COM,FRUEH,943621,BROADWAY,2016
63450JU,NY,COM,MERCU,943621,WEST 55TH ST,1995
63682JM,NY,COM,INTER,947034,W 48TH ST,1997
A59146,NJ,PAS,,947034,W 44TH,0
98562JX,NY,COM,FRUEH,947034,W 44TH ST,2008
49731MA,NY,COM,KIA,935327,W 46 ST,2011
ATG49J,NJ,PAS,FRUEH,935322,W 46 ST,0
XY857R,NJ,PAS,ISUZU,935327,W 46 ST,0
31339MG,NY,COM,FRUEH,935327,W 46 ST,2001
XEDP50,NJ,PAS,HIN,935327,8TH AVE,0
83481MH,NY,COM,FRUEH,935323,W 47 ST,2016
30649MA,NY,COM,FORD,935327,W 47 ST,2010
41867JM,NY,COM,FRUEH,886347,W 48 ST,0
HNR4347,NY,PAS,DODGE,956054,WINTRHOP,2015
HPB1486,NY,PAS,MAZDA,957322,RALPH AVE,2004
HCZ8926,NY,PAS,INFIN,0,CENTRE ST,2004
HCT1910,NY,PAS,BMW,0,CENTRE STREET,2004
HEH9929,NY,PAS,HYUND,957153,LOCKMAN AVE,2015
GJD3956,NY,PAS,BMW,101189,NORTH PORTLAND,2010
HEK9148,NY,PAS,,955893,SHEFFIELD AVE,2013
HES7698,NY,PAS,HONDA,340040,E 163 ST,2002
HRF7291,NY,PAS,JEEP,955893,SHEFFIELD AVE,2017
HDV1436,NY,PAS,TOYOT,915331,MENAHAN ST,0
HFP7509,NY,PAS,CADIL,955532,DUMONT AVE,2007
GWF8952,NY,PAS,INFIN,960162,EUCLID AVE,2013
HAL7920,NY,PAS,NISSA,958655,BARBEY ST,0
GRK6656,NY,PAS,ME/BE,160181,FLUSHING MEADOWS PAR,2014
T643998C,NY,OMT,LINCO,902534,RANDALL AVE,2010
KKD7749,PA,PAS,BMW,955161,GREENE AVE,0
KKD7749,PA,PAS,BMW,955161,GREENE AVE,0
HPU4436,NY,PAS,HONDA,959869,HERZL ST,2003
HDF6265,NY,PAS,NISSA,946391,SHEPHERD,2007
HCX5949,NY,PAS,HONDA,100457,PELHAM PKWY SO,2013
OAPVM2,CT,PAS,HONDA,100457,PELHAM PKWY SO,0
GUC5437,NY,PAS,JAGUA,100457,PELHAM PKWY SO,2015
HNJ4122,NY,PAS,HYUND,954665,VERNON AVE,2007
HEC5567,NY,PAS,TOYOT,955137,HERKIMER,2013
HFA9890,NY,PAS,,949676,SARATOGA,2016
HKE7074,NY,PAS,TOYOT,959475,HOWARD AVE,2014
KBN8542,PA,PAS,MERCU,955886,SOUTH AVE,0
JMB8267,PA,PAS,,942662,VARICK ST,0
HJZ2861,NY,PAS,TOYOT,950625,GREAT JONES ST,2016
GNC1407,OH,PAS,MITSU,958342,PUTNAM AVE,0
KJG4685,PA,PAS,BMW,902270,MYRTLE AVE,2007
HGF23250,NY,PAS,JEEP,947769,BRISTOL ST,0
LZJ791,SC,PAS,HONDA,931111,EVERIT ST,0
KDE3888,PA,PAS,,945551,COMMERCIAL ST,0
GNT2652,PA,PAS,,945551,S/W C/O DUPONT ST,0
GWT6895,NY,PAS,MAZDA,961721,N/W C/O TILLARY ST,2010
GZK4450,NY,PAS,HONDA,961721,N/W C/O TILLARY ST,2016
GTW432,99,PAS,CHEVR,961721,N/W C/O TILLARY ST,2011
GYD4071,NY,PAS,ME/BE,961721,N/W C/O NAVY ST,2004
HHT3076,NY,PAS,JEEP,0,MAIN ST,0
HFB2529,NY,PAS,NISSA,959888,MYRTLE AVE,2010
GZL7197,NY,PAS,TOYOT,961787,SANDS,2015
GPC9115,NY,PAS,CHEVR,934241,COMMERCIAL ST,2017
HLF8808,NY,PAS,HYUND,958556,MYRTLE AVE,0
GXU3684,NY,PAS,HYUND,936453,MCKIBBIN ST,2011
GNZ3200,NY,PAS,HONDA,927921,ESSEX ST,2014
HKW3470,NY,PAS,TOYOT,935289,C/O ALABAMA AVE,2015
HPG5369,PA,PAS,HONDA,961412,ELTON,2008
HMX9940,NY,PAS,TOYOT,962720,N 7TH,2009
HAE6679,NY,PAS,HONDA,962720,WYTHE AVE,2001
HMJ7553,NY,PAS,HONDA,962720,E/S UNION AVE,2016
HHL9701,NY,PAS,AUDI,955425,ROCKAWAY,2008
T653548C,NY,OMT,TOYOT,935576,TILLARY ST,2007
GAC4410,NY,PAS,INFIN,935576,TILLARY ST,2008
GEG7660,NY,PAS,FORD,935576,TILLARY ST,2013
GPW1331,NY,PAS,NISSA,935576,TILLARY ST,2013
HDV4035,NY,PAS,LEXUS,935576,TILLARY ST,2013
GDE3369,NY,PAS,NISSA,935576,S/S TILLARY ST,2001
HLG3604,NY,PAS,BMW,935576,PEARL  ST,2016
GFJ5913,NY,PAS,MAZDA,944344,SCHAFER ST,2005
JKR7845,PA,PAS,OLDSM,959384,GREENE AVE,0
HGU3484,NY,PAS,CHEVR,962638,BROADWAY,2014
HFG7803,NY,PAS,HONDA,962638,IRVING AVE,0
HKM7872,NY,PAS,AUDI,958342,S/S HANCOCK ST,2015
HNJ1908,NY,PAS,MERCU,949793,MYRTLE AVE,1998
GMJ5199,NY,PAS,NISSA,893367,MELROSE AVE,2011
GMJ5199,NY,PAS,NISSA,893367,MELROSE ST,2011
HGM7718,NY,PAS,ME/BE,904597,W 58 ST,0
GYM6580,NY,PAS,TOYOT,668022,NEW UTRECHT AVE,2015
HHL1984,NY,PAS,VOLKS,960232,DEVOE STREET,2011
HKM7311,NY,PAS,CADIL,962542,DECATUR STREET,2008
JFB0401,PA,PAS,VOLVO,960496,COOPER AVE,0
HAM4494,NY,PAS,FORD,960496,WILSON AVE,2003
GBN4871,NY,PAS,FORD,958448,VANDERBILT AVE,2011
HMV3460,NY,PAS,HONDA,958448,ST JAMES PLACE,2017
GNN6771,99,PAS,DODGE,959040,ATLANTIC AVENUE,0
GMS2113,NY,PAS,FORD,959051,VANDERBILT AVE,2004
GNK9949,NY,PAS,TOYOT,943635,GRAHAM AVE,2014
KHC9661,PA,PAS,ME/BE,952938,SHORE FRONT PKWY,0
HJ4172,NC,PAS,GRUMM,962208,10TH AVENUE,0
HGF7516,NY,PAS,VOLKS,950939,MANHATTAN AVE,2014
HRF6073,NY,PAS,HONDA,946740,N 4TH ST,2016
G9844MA,NY,COM,FRUEH,959048,ADAMS ST,2003
HNY4174,NY,PAS,HONDA,939318,DYCKMAN ST,2012
T723263C,NY,COM,TOYOT,939318,DYCKMAN ST,2012
HNY8679,NY,PAS,FORD,955209,HARLEM  RIVER DRIVE,0
HNY8679,NY,PAS,FORD,955209,WEST 155,0
GKV9393,NY,PAS,TOYOT,924452,DRIGGS AVE,2013
GPT5983,NY,PAS,ME/BE,962501,FRANKLIN ST,1983
GMD4327,NY,PAS,,927221,DIVISION PL,2013
HNV3612,NY,PAS,TOYOT,927221,DIVISION PL,2012
HKX9463,NY,PAS,TOYOT,924452,DRIGGS AVE,2013
HMS5571,NY,PAS,JEEP,924452,WEST ST,0
HCE1635,NY,PAS,NISSA,927802,KENT AVE,2006
T743572C,NY,OMT,HONDA,357687,S/O 31 ST,2017
KCM3247,PA,PAS,HONDA,0,NB WEBSTER AVE @ E 1,2008
FHP1034,NY,999,HONDA,0,CENTRE STREET,2017
FYD4193,NY,PAS,JEEP,0,SCHUYLER ST,2014
FAP7010,NY,PAS,FORD,0,SCHUYLER ST,2010
FLH9192,NY,PAS,KIA,930994,W 42 ST,2009
7CB1218,MD,PAS,FORD,955893,SHEFFIELD AVE,0
5701VY,ME,PAS,ME/BE,0,MONTAGUE ST,0
CER9943,NY,PAS,HYUND,525,MILL RD PKG LOT,2016
VGZ7028,VA,PAS,HYUND,953289,E 18 ST,0
CJP3959,NY,PAS,HYUND,101189,NORTH PORTLAND,2004
FZD6578,NY,PAS,NISSA,955886,HARBOR RD,0
F25GND,NJ,PAS,TOYOT,160479,W 37TH ST & 12TH AVE,0
7X47B,NY,PAS,TOYOT,902534,RANDALLS,2015
EFK2849,NC,PAS,LINCO,948206,MADISON ST,0
334332I,NH,PAS,SUBAR,956145,LINDEN ST,0
17572SH,NY,PAS,THOMA,160073,BROOKLN BRIDGE PARK,2012
88347MG,NY,OMT,INTER,949827,BWAY,2006
